,0
810,5.318119993844216
811,5.220355825078325
812,5.521460917862246
813,4.983606621708336
814,5.774551545544408
815,6.20050917404269
816,6.255750041753367
817,6.139884552226255
818,2.1972245773362196
819,5.541263545158426
820,6.0867747269123065
821,5.736572297479191
822,5.375278407684165
823,6.2166061010848646
824,5.8664680569332965
825,5.758901773877281
826,6.1463292576688975
827,5.33271879326537
828,6.089044875446846
829,6.1882641230825906
830,4.6443908991413725
831,5.493061443340549
832,4.442651256490317
833,5.831882477283517
834,5.365976015021851
835,4.804021044733257
836,4.48863636973214
837,3.295836866004329
838,3.044522437723423
839,6.0330862217988015
840,6.173786103901937
841,6.124683390894205
842,4.51085950651685
843,4.990432586778736
844,4.762173934797756
845,5.14166355650266
846,5.616771097666572
847,5.111987788356544
848,5.796057750765372
849,5.973809611869261
850,5.081404364984462
851,4.653960350157523
852,6.364750756851912
853,6.270988431858299
854,4.9487598903781675
855,7.059617628291384
856,6.5337888379333435
857,6.9930151229329605
858,6.111467339502678
859,6.1862086239004945
860,5.68697535633982
861,6.342121418721152
862,5.697093486505405
863,6.035481432524756
864,5.25227342804663
865,4.997212273764115
866,5.4638318050256105
867,4.969813299576001
868,5.863631175598097
869,6.2166061010848646
870,5.968707559985366
871,6.082218910376446
872,2.0794415416798357
873,5.429345628954441
874,6.068425588244111
875,5.602118820879701
876,5.247024072160486
877,6.242223265455165
878,5.673323267171493
879,5.501258210544727
880,5.973809611869261
881,4.997212273764115
882,6.148468295917647
883,6.0867747269123065
884,4.454347296253507
885,5.236441962829949
886,4.442651256490317
887,5.575949103146316
888,5.198497031265826
889,4.672828834461906
890,4.394449154672439
891,2.8903717578961645
892,2.5649493574615367
893,5.726847747587198
894,6.111467339502678
895,5.786897381366708
896,4.248495242049359
897,4.770684624465665
898,4.382026634673881
899,5.0369526024136295
900,5.225746673713202
901,4.919980925828125
902,5.153291594497778
903,5.863631175598097
904,5.043425116919247
905,4.51085950651685
906,6.335054251498058
907,6.20455776256869
908,4.912654885736052
909,7.080867896690782
910,6.4425401664681985
911,7.041411663794811
912,5.849324779946859
913,6.052089168924417
914,5.4510384535657
915,6.2766434893416445
916,5.717027701406222
917,5.768320995793772
918,4.430816798843313
919,4.30406509320417
920,4.543294782270004
921,4.060443010546419
922,5.236441962829949
923,5.564520407322694
924,5.365976015021851
925,5.298317366548036
926,2.302585092994046
927,4.6913478822291435
928,5.25227342804663
929,4.770684624465665
930,4.882801922586371
931,5.521460917862246
932,4.927253685157205
933,4.330733340286331
934,5.049856007249537
935,3.9512437185814275
936,5.560681631015528
937,5.298317366548036
938,3.9889840465642745
939,4.23410650459726
940,3.6109179126442243
941,4.663439094112067
942,4.672828834461906
943,3.8918202981106265
944,3.6635616461296463
945,1.791759469228055
946,2.0794415416798357
947,4.941642422609304
948,5.247024072160486
949,4.663439094112067
950,3.5263605246161616
951,4.02535169073515
952,3.9318256327243257
953,4.564348191467836
954,4.248495242049359
955,4.007333185232471
956,4.48863636973214
957,5.0689042022202315
958,4.189654742026425
959,3.9512437185814275
960,5.605802066295998
961,5.4116460518550396
962,4.77912349311153
963,6.257667587882639
964,5.805134968916488
965,6.432940092739179
966,5.0106352940962555
967,5.2094861528414205
968,4.68213122712422
969,5.556828061699537
970,4.663439094112067
971,5.099866427824199
972,4.174387269895637
973,3.295836866004329
974,3.713572066704308
975,3.367295829986474
976,4.844187086458591
977,5.135798437050262
978,4.61512051684126
979,4.564348191467836
980,1.0986122886681098
981,4.02535169073515
982,4.51085950651685
983,3.9318256327243257
984,4.189654742026425
985,5.030437921392435
986,4.3694478524670215
987,3.871201010907891
988,4.343805421853684
989,2.9444389791664403
990,4.8283137373023015
991,4.77912349311153
992,2.833213344056216
993,2.8903717578961645
994,3.1354942159291497
995,4.04305126783455
996,4.276666119016055
997,3.4011973816621555
998,3.044522437723423
999,1.6094379124341003
1000,0.0
1001,4.23410650459726
1002,4.836281906951478
1003,3.713572066704308
1004,2.0794415416798357
1005,3.332204510175204
1006,2.8903717578961645
1007,3.8066624897703196
1008,3.1780538303479458
1009,3.367295829986474
1010,3.4657359027997265
1011,4.276666119016055
1012,2.9444389791664403
1013,3.1780538303479458
1014,4.90527477843843
1015,4.564348191467836
1016,3.8501476017100584
1017,5.537334267018537
1018,5.204006687076795
1019,5.666426688112432
1020,3.8918202981106265
1021,4.74493212836325
1022,3.8066624897703196
1023,4.624972813284271
1024,3.784189633918261
1025,4.007333185232471
1026,3.6109179126442243
1027,3.4657359027997265
1028,3.4965075614664802
1029,3.713572066704308
1030,4.477336814478207
1031,5.043425116919247
1032,4.499809670330265
1033,4.31748811353631
1034,1.0986122886681098
1035,3.8501476017100584
1036,4.51085950651685
1037,3.6635616461296463
1038,4.143134726391533
1039,4.812184355372417
1040,4.219507705176107
1041,3.7376696182833684
1042,4.174387269895637
1043,2.3978952727983707
1044,4.795790545596741
1045,4.709530201312334
1046,2.772588722239781
1047,2.1972245773362196
1048,2.8903717578961645
1049,3.4657359027997265
1050,4.343805421853684
1051,2.70805020110221
1052,3.332204510175204
1053,1.0986122886681098
1054,1.0986122886681098
1055,4.143134726391533
1056,4.343805421853684
1057,3.6375861597263857
1058,2.0794415416798357
1059,3.044522437723423
1060,3.332204510175204
1061,3.58351893845611
1062,3.091042453358316
1063,3.1354942159291497
1064,3.4011973816621555
1065,3.8066624897703196
1066,2.6390573296152584
1067,2.995732273553991
1068,4.7535901911063645
1069,4.30406509320417
1070,4.04305126783455
1071,5.4638318050256105
1072,5.278114659230517
1073,5.631211781821365
1074,3.970291913552122
1075,4.343805421853684
1076,3.4965075614664802
1077,4.060443010546419
1078,3.5263605246161616
1079,3.4965075614664802
1080,3.4965075614664802
1081,3.2188758248682006
1082,3.332204510175204
1083,3.4965075614664802
1084,4.127134385045092
1085,5.087596335232384
1086,4.204692619390966
1087,4.23410650459726
1088,1.3862943611198906
1089,3.6375861597263857
1090,4.1588830833596715
1091,3.258096538021482
1092,3.713572066704308
1093,4.6443908991413725
1094,3.8066624897703196
1095,3.258096538021482
1096,4.04305126783455
1097,1.9459101490553132
1098,4.477336814478207
1099,4.624972813284271
1100,2.302585092994046
1101,2.302585092994046
1102,2.6390573296152584
1103,3.091042453358316
1104,4.219507705176107
1105,2.302585092994046
1106,2.772588722239781
1107,0.0
1108,0.0
1109,3.58351893845611
1110,4.189654742026425
1111,3.2188758248682006
1112,1.6094379124341003
1113,2.8903717578961645
1114,2.4849066497880004
1115,2.5649493574615367
1116,2.302585092994046
1117,2.772588722239781
1118,3.1354942159291497
1119,3.6888794541139363
1120,2.5649493574615367
1121,3.091042453358316
1122,4.68213122712422
1123,4.143134726391533
1124,4.02535169073515
1125,5.298317366548036
1126,5.442417710521794
1127,5.575949103146316
1128,3.7376696182833684
1129,4.219507705176107
1130,3.7376696182833684
1131,4.07753744390572
1132,3.6109179126442243
1133,3.367295829986474
1134,3.1780538303479458
1135,2.8903717578961645
1136,2.70805020110221
1137,3.091042453358316
1138,3.5553480614894135
1139,4.406719247264253
1140,3.6109179126442243
1141,3.6375861597263857
1142,1.0986122886681098
1143,3.258096538021482
1144,3.6888794541139363
1145,2.302585092994046
1146,2.5649493574615367
1147,3.4657359027997265
1148,3.4011973816621555
1149,2.1972245773362196
1150,3.4657359027997265
1151,0.0
1152,3.9889840465642745
1153,4.110873864173311
1154,2.302585092994046
1155,2.4849066497880004
1156,3.044522437723423
1157,2.1972245773362196
1158,3.6375861597263857
1159,1.3862943611198906
1160,2.302585092994046
1161,0.0
1162,0.0
1163,3.044522437723423
1164,3.7612001156935624
1165,2.3978952727983707
1166,0.6931471805599453
1167,2.4849066497880004
1168,1.3862943611198906
1169,2.772588722239781
1170,2.3978952727983707
1171,2.4849066497880004
1172,2.5649493574615367
1173,2.8903717578961645
1174,1.3862943611198906
1175,1.791759469228055
1176,4.110873864173311
1177,3.044522437723423
1178,3.367295829986474
1179,4.442651256490317
1180,4.3694478524670215
1181,4.804021044733257
1182,2.4849066497880004
1183,3.8066624897703196
1184,2.833213344056216
1185,3.258096538021482
1186,2.995732273553991
1187,2.302585092994046
1188,2.3978952727983707
1189,1.791759469228055
1190,1.6094379124341003
1191,2.302585092994046
1192,2.772588722239781
1193,3.8066624897703196
1194,2.8903717578961645
1195,2.6390573296152584
1196,0.0
1197,2.3978952727983707
1198,3.091042453358316
1199,1.0986122886681098
1200,2.4849066497880004
1201,2.833213344056216
1202,2.4849066497880004
1203,1.3862943611198906
1204,2.6390573296152584
1205,1.3862943611198906
1206,3.4339872044851463
1207,3.2188758248682006
1208,0.6931471805599453
1209,0.6931471805599453
1210,1.791759469228055
1211,2.0794415416798357
1212,2.3978952727983707
1213,1.0986122886681098
1214,1.9459101490553132
1215,0.6931471805599453
1216,0.0
1217,2.0794415416798357
1218,3.1780538303479458
1219,2.302585092994046
1220,0.6931471805599453
1221,1.3862943611198906
1222,0.6931471805599453
1223,1.791759469228055
1224,1.791759469228055
1225,1.3862943611198906
1226,1.3862943611198906
1227,2.0794415416798357
1228,1.3862943611198906
1229,1.3862943611198906
1230,3.1780538303479458
1231,2.0794415416798357
1232,2.302585092994046
1233,3.9318256327243257
1234,3.58351893845611
1235,3.4339872044851463
1236,1.0986122886681098
1237,2.995732273553991
1238,2.70805020110221
1239,2.5649493574615367
1240,2.4849066497880004
1241,2.0794415416798357
1242,1.6094379124341003
1243,1.3862943611198906
1244,1.3862943611198906
1245,1.791759469228055
1246,2.1972245773362196
1247,2.6390573296152584
1248,1.9459101490553132
1249,2.1972245773362196
1250,0.0
1251,1.6094379124341003
1252,2.5649493574615367
1253,0.0
1254,1.791759469228055
1255,2.0794415416798357
1256,1.791759469228055
1257,1.3862943611198906
1258,0.6931471805599453
1259,0.0
1260,2.302585092994046
1261,3.091042453358316
1262,1.0986122886681098
1263,1.791759469228055
1264,0.6931471805599453
1265,1.6094379124341003
1266,2.3978952727983707
1267,0.6931471805599453
1268,0.0
1269,0.0
1270,0.0
1271,1.0986122886681098
1272,2.70805020110221
1273,1.791759469228055
1274,0.6931471805599453
1275,1.9459101490553132
1276,1.0986122886681098
1277,1.3862943611198906
1278,0.6931471805599453
1279,0.0
1280,0.0
1281,2.0794415416798357
1282,1.0986122886681098
1283,1.0986122886681098
1284,2.302585092994046
1285,1.791759469228055
1286,2.8903717578961645
1287,2.3978952727983707
1288,2.302585092994046
1289,3.2188758248682006
1290,1.6094379124341003
1291,1.9459101490553132
1292,2.0794415416798357
1293,2.3978952727983707
1294,2.1972245773362196
1295,0.6931471805599453
1296,1.0986122886681098
1297,1.6094379124341003
1298,1.0986122886681098
1299,0.6931471805599453
1300,2.5649493574615367
1301,1.9459101490553132
1302,1.9459101490553132
1303,0.6931471805599453
1304,0.0
1305,1.3862943611198906
1306,2.0794415416798357
1307,0.0
1308,2.1972245773362196
1309,1.3862943611198906
1310,2.0794415416798357
1311,0.6931471805599453
1312,0.6931471805599453
1313,0.0
1314,2.1972245773362196
1315,2.1972245773362196
1316,0.0
1317,1.0986122886681098
1318,1.0986122886681098
1319,1.0986122886681098
1320,1.791759469228055
1321,0.0
1322,0.6931471805599453
1323,0.0
1324,0.0
1325,0.0
1326,1.3862943611198906
1327,0.6931471805599453
1328,1.0986122886681098
1329,0.0
1330,0.6931471805599453
1331,1.791759469228055
1332,0.0
1333,1.0986122886681098
1334,0.0
1335,0.0
